sid,audio_file,audio_year,audio_band
35094,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35094/35094.mp3,2013,symphonic
35096,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35096/35096.mp3,2013,symphonic
35099,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35099/35099.mp3,2013,symphonic
35102,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35102/35102.mp3,2013,symphonic
35104,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35104/35104.mp3,2013,symphonic
35105,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35105/35105.mp3,2013,symphonic
35108,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35108/35108.mp3,2013,symphonic
35138,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35138/35138.mp3,2013,symphonic
35228,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35228/35228.mp3,2013,symphonic
35233,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35233/35233.mp3,2013,symphonic
35243,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35243/35243.mp3,2013,symphonic
35247,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35247/35247.mp3,2013,symphonic
35253,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35253/35253.mp3,2013,symphonic
35254,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35254/35254.mp3,2013,symphonic
35286,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35286/35286.mp3,2013,symphonic
35289,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35289/35289.mp3,2013,symphonic
35290,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35290/35290.mp3,2013,symphonic
35291,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35291/35291.mp3,2013,symphonic
35294,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35294/35294.mp3,2013,symphonic
35295,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35295/35295.mp3,2013,symphonic
35296,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35296/35296.mp3,2013,symphonic
35299,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35299/35299.mp3,2013,symphonic
35301,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35301/35301.mp3,2013,symphonic
35302,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35302/35302.mp3,2013,symphonic
35303,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35303/35303.mp3,2013,symphonic
35305,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35305/35305.mp3,2013,symphonic
35309,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35309/35309.mp3,2013,symphonic
35310,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35310/35310.mp3,2013,symphonic
35313,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35313/35313.mp3,2013,symphonic
35315,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35315/35315.mp3,2013,symphonic
35318,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35318/35318.mp3,2013,symphonic
35320,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35320/35320.mp3,2013,symphonic
35321,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35321/35321.mp3,2013,symphonic
35326,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35326/35326.mp3,2013,symphonic
35329,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35329/35329.mp3,2013,symphonic
35335,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35335/35335.mp3,2013,symphonic
35339,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35339/35339.mp3,2013,symphonic
35350,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35350/35350.mp3,2013,symphonic
35360,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35360/35360.mp3,2013,symphonic
35361,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35361/35361.mp3,2013,symphonic
35364,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35364/35364.mp3,2013,symphonic
35367,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35367/35367.mp3,2013,symphonic
35369,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35369/35369.mp3,2013,symphonic
35381,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35381/35381.mp3,2013,symphonic
35394,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35394/35394.mp3,2013,symphonic
35398,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35398/35398.mp3,2013,symphonic
35401,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35401/35401.mp3,2013,symphonic
35406,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35406/35406.mp3,2013,symphonic
35470,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35470/35470.mp3,2013,symphonic
35475,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35475/35475.mp3,2013,symphonic
35476,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35476/35476.mp3,2013,symphonic
35478,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35478/35478.mp3,2013,symphonic
35485,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35485/35485.mp3,2013,symphonic
35489,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35489/35489.mp3,2013,symphonic
35493,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35493/35493.mp3,2013,symphonic
35502,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35502/35502.mp3,2013,symphonic
35525,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35525/35525.mp3,2013,symphonic
35526,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35526/35526.mp3,2013,symphonic
35541,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35541/35541.mp3,2013,symphonic
35569,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35569/35569.mp3,2013,symphonic
35570,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35570/35570.mp3,2013,symphonic
35576,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35576/35576.mp3,2013,symphonic
35577,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35577/35577.mp3,2013,symphonic
35588,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35588/35588.mp3,2013,symphonic
35589,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35589/35589.mp3,2013,symphonic
35592,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35592/35592.mp3,2013,symphonic
35648,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35648/35648.mp3,2013,symphonic
35649,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35649/35649.mp3,2013,symphonic
35834,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35834/35834.mp3,2013,symphonic
35836,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35836/35836.mp3,2013,symphonic
35838,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35838/35838.mp3,2013,symphonic
35976,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35976/35976.mp3,2013,symphonic
35977,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35977/35977.mp3,2013,symphonic
35979,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35979/35979.mp3,2013,symphonic
35992,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35992/35992.mp3,2013,symphonic
35995,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35995/35995.mp3,2013,symphonic
35996,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35996/35996.mp3,2013,symphonic
35998,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35998/35998.mp3,2013,symphonic
36002,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36002/36002.mp3,2013,symphonic
36003,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36003/36003.mp3,2013,symphonic
36004,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36004/36004.mp3,2013,symphonic
36005,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36005/36005.mp3,2013,symphonic
36006,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36006/36006.mp3,2013,symphonic
36011,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36011/36011.mp3,2013,symphonic
36012,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36012/36012.mp3,2013,symphonic
36013,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36013/36013.mp3,2013,symphonic
36015,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36015/36015.mp3,2013,symphonic
36019,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36019/36019.mp3,2013,symphonic
36020,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36020/36020.mp3,2013,symphonic
36022,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36022/36022.mp3,2013,symphonic
36023,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36023/36023.mp3,2013,symphonic
36025,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36025/36025.mp3,2013,symphonic
36027,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36027/36027.mp3,2013,symphonic
36029,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36029/36029.mp3,2013,symphonic
36030,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36030/36030.mp3,2013,symphonic
36031,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36031/36031.mp3,2013,symphonic
36033,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36033/36033.mp3,2013,symphonic
36035,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36035/36035.mp3,2013,symphonic
36036,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36036/36036.mp3,2013,symphonic
36038,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36038/36038.mp3,2013,symphonic
36039,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36039/36039.mp3,2013,symphonic
36040,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36040/36040.mp3,2013,symphonic
36048,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36048/36048.mp3,2013,symphonic
36054,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36054/36054.mp3,2013,symphonic
36062,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36062/36062.mp3,2013,symphonic
36063,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36063/36063.mp3,2013,symphonic
36074,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36074/36074.mp3,2013,symphonic
36188,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36188/36188.mp3,2013,symphonic
36243,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36243/36243.mp3,2013,symphonic
36244,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36244/36244.mp3,2013,symphonic
36245,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36245/36245.mp3,2013,symphonic
36506,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36506/36506.mp3,2013,symphonic
36508,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36508/36508.mp3,2013,symphonic
36509,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36509/36509.mp3,2013,symphonic
36511,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36511/36511.mp3,2013,symphonic
36601,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36601/36601.mp3,2013,symphonic
36603,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36603/36603.mp3,2013,symphonic
36604,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36604/36604.mp3,2013,symphonic
36606,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36606/36606.mp3,2013,symphonic
36609,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36609/36609.mp3,2013,symphonic
36610,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36610/36610.mp3,2013,symphonic
36639,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36639/36639.mp3,2013,symphonic
36640,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36640/36640.mp3,2013,symphonic
36641,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36641/36641.mp3,2013,symphonic
36644,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36644/36644.mp3,2013,symphonic
36649,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36649/36649.mp3,2013,symphonic
36655,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36655/36655.mp3,2013,symphonic
36661,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36661/36661.mp3,2013,symphonic
36665,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36665/36665.mp3,2013,symphonic
36669,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36669/36669.mp3,2013,symphonic
36676,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36676/36676.mp3,2013,symphonic
36677,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36677/36677.mp3,2013,symphonic
36679,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36679/36679.mp3,2013,symphonic
36680,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36680/36680.mp3,2013,symphonic
36682,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36682/36682.mp3,2013,symphonic
36736,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36736/36736.mp3,2013,symphonic
36737,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36737/36737.mp3,2013,symphonic
36937,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/36937/36937.mp3,2013,symphonic
37015,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37015/37015.mp3,2013,symphonic
37066,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37066/37066.mp3,2013,symphonic
37077,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37077/37077.mp3,2013,symphonic
37177,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37177/37177.mp3,2013,symphonic
37184,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37184/37184.mp3,2013,symphonic
37185,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37185/37185.mp3,2013,symphonic
37187,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37187/37187.mp3,2013,symphonic
37190,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37190/37190.mp3,2013,symphonic
37203,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37203/37203.mp3,2013,symphonic
37204,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37204/37204.mp3,2013,symphonic
37205,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37205/37205.mp3,2013,symphonic
37206,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37206/37206.mp3,2013,symphonic
37239,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37239/37239.mp3,2013,symphonic
37240,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37240/37240.mp3,2013,symphonic
37241,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37241/37241.mp3,2013,symphonic
37244,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37244/37244.mp3,2013,symphonic
37246,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37246/37246.mp3,2013,symphonic
37248,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37248/37248.mp3,2013,symphonic
37252,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37252/37252.mp3,2013,symphonic
37254,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37254/37254.mp3,2013,symphonic
37257,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37257/37257.mp3,2013,symphonic
37258,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37258/37258.mp3,2013,symphonic
37262,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37262/37262.mp3,2013,symphonic
37263,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37263/37263.mp3,2013,symphonic
37268,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37268/37268.mp3,2013,symphonic
37269,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37269/37269.mp3,2013,symphonic
37271,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37271/37271.mp3,2013,symphonic
37272,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37272/37272.mp3,2013,symphonic
37274,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37274/37274.mp3,2013,symphonic
37275,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37275/37275.mp3,2013,symphonic
37276,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37276/37276.mp3,2013,symphonic
37282,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37282/37282.mp3,2013,symphonic
37283,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37283/37283.mp3,2013,symphonic
37284,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37284/37284.mp3,2013,symphonic
37288,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37288/37288.mp3,2013,symphonic
37291,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37291/37291.mp3,2013,symphonic
37293,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37293/37293.mp3,2013,symphonic
37295,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37295/37295.mp3,2013,symphonic
37298,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37298/37298.mp3,2013,symphonic
37299,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37299/37299.mp3,2013,symphonic
37305,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37305/37305.mp3,2013,symphonic
37320,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37320/37320.mp3,2013,symphonic
37325,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37325/37325.mp3,2013,symphonic
37328,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37328/37328.mp3,2013,symphonic
37333,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37333/37333.mp3,2013,symphonic
37336,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37336/37336.mp3,2013,symphonic
37344,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37344/37344.mp3,2013,symphonic
37345,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37345/37345.mp3,2013,symphonic
37352,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37352/37352.mp3,2013,symphonic
37353,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37353/37353.mp3,2013,symphonic
37460,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37460/37460.mp3,2013,symphonic
37461,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37461/37461.mp3,2013,symphonic
37464,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37464/37464.mp3,2013,symphonic
37465,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37465/37465.mp3,2013,symphonic
37759,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37759/37759.mp3,2013,symphonic
37766,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37766/37766.mp3,2013,symphonic
37868,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/37868/37868.mp3,2013,symphonic
38089,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/38089/38089.mp3,2013,symphonic
38090,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/38090/38090.mp3,2013,symphonic
38121,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/38121/38121.mp3,2013,symphonic
38433,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/38433/38433.mp3,2013,symphonic
38442,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/38442/38442.mp3,2013,symphonic
38446,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/38446/38446.mp3,2013,symphonic
38687,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/38687/38687.mp3,2013,symphonic
38688,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/38688/38688.mp3,2013,symphonic
38767,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/38767/38767.mp3,2013,symphonic
38771,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/38771/38771.mp3,2013,symphonic
38819,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38819/38819.mp3,2014,middle
38821,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38821/38821.mp3,2014,middle
38822,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38822/38822.mp3,2014,middle
38838,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38838/38838.mp3,2014,middle
38839,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38839/38839.mp3,2014,middle
38843,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38843/38843.mp3,2014,middle
38848,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38848/38848.mp3,2014,middle
38850,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38850/38850.mp3,2014,middle
38851,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38851/38851.mp3,2014,middle
38856,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38856/38856.mp3,2014,middle
38857,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38857/38857.mp3,2014,middle
38861,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38861/38861.mp3,2014,middle
38862,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38862/38862.mp3,2014,middle
38910,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38910/38910.mp3,2014,middle
38913,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38913/38913.mp3,2014,middle
38939,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38939/38939.mp3,2014,middle
38940,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38940/38940.mp3,2014,middle
38941,/media/fba/./fba-canonical/audio/2014-2015/middleschool/38941/38941.mp3,2014,middle
39002,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39002/39002.mp3,2014,middle
39003,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39003/39003.mp3,2014,middle
39004,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39004/39004.mp3,2014,middle
39006,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39006/39006.mp3,2014,middle
39007,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39007/39007.mp3,2014,middle
39015,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39015/39015.mp3,2014,middle
39016,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39016/39016.mp3,2014,middle
39023,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39023/39023.mp3,2014,middle
39043,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39043/39043.mp3,2014,middle
39044,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39044/39044.mp3,2014,middle
39045,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39045/39045.mp3,2014,middle
39046,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39046/39046.mp3,2014,middle
39047,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39047/39047.mp3,2014,middle
39048,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39048/39048.mp3,2014,middle
39108,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39108/39108.mp3,2014,middle
39109,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39109/39109.mp3,2014,middle
39110,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39110/39110.mp3,2014,middle
39111,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39111/39111.mp3,2014,middle
39112,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39112/39112.mp3,2014,middle
39114,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39114/39114.mp3,2014,middle
39115,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39115/39115.mp3,2014,middle
39116,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39116/39116.mp3,2014,middle
39117,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39117/39117.mp3,2014,middle
39118,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39118/39118.mp3,2014,middle
39119,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39119/39119.mp3,2014,middle
39120,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39120/39120.mp3,2014,middle
39125,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39125/39125.mp3,2014,middle
39127,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39127/39127.mp3,2014,middle
39129,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39129/39129.mp3,2014,middle
39130,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39130/39130.mp3,2014,middle
39132,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39132/39132.mp3,2014,middle
39134,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39134/39134.mp3,2014,middle
39135,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39135/39135.mp3,2014,middle
39177,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39177/39177.mp3,2014,middle
39178,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39178/39178.mp3,2014,middle
39211,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39211/39211.mp3,2014,middle
39215,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39215/39215.mp3,2014,middle
39216,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39216/39216.mp3,2014,middle
39225,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39225/39225.mp3,2014,middle
39236,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39236/39236.mp3,2014,middle
39237,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39237/39237.mp3,2014,middle
39238,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39238/39238.mp3,2014,middle
39239,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39239/39239.mp3,2014,middle
39240,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39240/39240.mp3,2014,middle
39241,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39241/39241.mp3,2014,middle
39242,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39242/39242.mp3,2014,middle
39245,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39245/39245.mp3,2014,middle
39246,/media/fba/./fba-canonical/audio/2014-2015/middleschool/39246/39246.mp3,2014,middle
