sid,score_year,score_band,audio_file,audio_year,audio_band,segmentation_year,segmentation_band
34393,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34393/34393.mp3,2013.0,middle,2013.0,middle
34394,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34394/34394.mp3,2013.0,middle,2013.0,middle
34396,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34396/34396.mp3,2013.0,middle,2013.0,middle
34397,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34397/34397.mp3,2013.0,concert,2013.0,concert
34400,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34400/34400.mp3,2013.0,concert,2013.0,concert
34403,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34403/34403.mp3,2013.0,middle,2013.0,middle
34404,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34404/34404.mp3,2013.0,middle,2013.0,middle
34405,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34405/34405.mp3,2013.0,middle,2013.0,middle
34406,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34406/34406.mp3,2013.0,middle,2013.0,middle
34407,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34407/34407.mp3,2013.0,middle,2013.0,middle
34410,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34410/34410.mp3,2013.0,middle,2013.0,middle
34411,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34411/34411.mp3,2013.0,middle,2013.0,middle
34413,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34413/34413.mp3,2013.0,middle,2013.0,middle
34414,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34414/34414.mp3,2013.0,middle,2013.0,middle
34420,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34420/34420.mp3,2013.0,middle,2013.0,middle
34421,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34421/34421.mp3,2013.0,middle,2013.0,middle
34423,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34423/34423.mp3,2013.0,concert,2013.0,concert
34428,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34428/34428.mp3,2013.0,middle,2013.0,middle
34430,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34430/34430.mp3,2013.0,middle,2013.0,middle
34442,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34442/34442.mp3,2013.0,symphonic,2013.0,symphonic
34443,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34443/34443.mp3,2013.0,symphonic,2013.0,symphonic
34448,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34448/34448.mp3,2013.0,symphonic,2013.0,symphonic
34449,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34449/34449.mp3,2013.0,symphonic,2013.0,symphonic
34451,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34451/34451.mp3,2013.0,symphonic,2013.0,symphonic
34452,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34452/34452.mp3,2013.0,concert,2013.0,concert
34453,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34453/34453.mp3,2013.0,concert,2013.0,concert
34455,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34455/34455.mp3,2013.0,symphonic,2013.0,symphonic
34456,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34456/34456.mp3,2013.0,symphonic,2013.0,symphonic
34457,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34457/34457.mp3,2013.0,concert,2013.0,concert
34459,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34459/34459.mp3,2013.0,middle,2013.0,middle
34460,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34460/34460.mp3,2013.0,middle,2013.0,middle
34461,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34461/34461.mp3,2013.0,middle,2013.0,middle
34462,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34462/34462.mp3,2013.0,middle,2013.0,middle
34464,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34464/34464.mp3,2013.0,middle,2013.0,middle
34465,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34465/34465.mp3,2013.0,middle,2013.0,middle
34466,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34466/34466.mp3,2013.0,middle,2013.0,middle
34467,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34467/34467.mp3,2013.0,middle,2013.0,middle
34475,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34475/34475.mp3,2013.0,symphonic,2013.0,symphonic
34477,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34477/34477.mp3,2013.0,concert,2013.0,concert
34478,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34478/34478.mp3,2013.0,symphonic,2013.0,symphonic
34480,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34480/34480.mp3,2013.0,symphonic,2013.0,symphonic
34481,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34481/34481.mp3,2013.0,symphonic,2013.0,symphonic
34485,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34485/34485.mp3,2013.0,concert,2013.0,concert
34486,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34486/34486.mp3,2013.0,concert,2013.0,concert
34487,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34487/34487.mp3,2013.0,symphonic,2013.0,symphonic
34494,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34494/34494.mp3,2013.0,middle,2013.0,middle
34496,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34496/34496.mp3,2013.0,concert,2013.0,concert
34497,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34497/34497.mp3,2013.0,symphonic,2013.0,symphonic
34498,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34498/34498.mp3,2013.0,symphonic,2013.0,symphonic
34499,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34499/34499.mp3,2013.0,concert,2013.0,concert
34500,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34500/34500.mp3,2013.0,concert,2013.0,concert
34501,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34501/34501.mp3,2013.0,concert,2013.0,concert
34503,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34503/34503.mp3,2013.0,concert,2013.0,concert
34517,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34517/34517.mp3,2013.0,middle,2013.0,middle
34526,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34526/34526.mp3,2013.0,symphonic,2013.0,symphonic
34528,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34528/34528.mp3,2013.0,symphonic,2013.0,symphonic
34529,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34529/34529.mp3,2013.0,symphonic,2013.0,symphonic
34531,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34531/34531.mp3,2013.0,symphonic,2013.0,symphonic
34532,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34532/34532.mp3,2013.0,concert,2013.0,concert
34534,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34534/34534.mp3,2013.0,middle,2013.0,middle
34535,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34535/34535.mp3,2013.0,symphonic,2013.0,symphonic
34536,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34536/34536.mp3,2013.0,concert,2013.0,concert
34537,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34537/34537.mp3,2013.0,concert,2013.0,concert
34539,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34539/34539.mp3,2013.0,middle,2013.0,middle
34542,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34542/34542.mp3,2013.0,symphonic,2013.0,symphonic
34545,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34545/34545.mp3,2013.0,middle,2013.0,middle
34547,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34547/34547.mp3,2013.0,middle,2013.0,middle
34550,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34550/34550.mp3,2013.0,middle,2013.0,middle
34551,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34551/34551.mp3,2013.0,middle,2013.0,middle
34552,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34552/34552.mp3,2013.0,middle,2013.0,middle
34553,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34553/34553.mp3,2013.0,middle,2013.0,middle
34554,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34554/34554.mp3,2013.0,middle,2013.0,middle
34556,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34556/34556.mp3,2013.0,middle,2013.0,middle
34557,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34557/34557.mp3,2013.0,middle,2013.0,middle
34559,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34559/34559.mp3,2013.0,middle,2013.0,middle
34560,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34560/34560.mp3,2013.0,middle,2013.0,middle
34561,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34561/34561.mp3,2013.0,middle,2013.0,middle
34573,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34573/34573.mp3,2013.0,middle,2013.0,middle
34579,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34579/34579.mp3,2013.0,middle,2013.0,middle
34581,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34581/34581.mp3,2013.0,middle,2013.0,middle
34582,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34582/34582.mp3,2013.0,middle,2013.0,middle
34583,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34583/34583.mp3,2013.0,middle,2013.0,middle
34584,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34584/34584.mp3,2013.0,middle,2013.0,middle
34586,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34586/34586.mp3,2013.0,middle,2013.0,middle
34588,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34588/34588.mp3,2013.0,middle,2013.0,middle
34589,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34589/34589.mp3,2013.0,middle,2013.0,middle
34590,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34590/34590.mp3,2013.0,middle,2013.0,middle
34592,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34592/34592.mp3,2013.0,middle,2013.0,middle
34594,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34594/34594.mp3,2013.0,symphonic,2013.0,symphonic
34596,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34596/34596.mp3,2013.0,symphonic,2013.0,symphonic
34597,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34597/34597.mp3,2013.0,concert,2013.0,concert
34598,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34598/34598.mp3,2013.0,symphonic,2013.0,symphonic
34600,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34600/34600.mp3,2013.0,concert,2013.0,concert
34601,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34601/34601.mp3,2013.0,concert,2013.0,concert
34604,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34604/34604.mp3,2013.0,symphonic,2013.0,symphonic
34639,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34639/34639.mp3,2013.0,concert,2013.0,concert
34652,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34652/34652.mp3,2013.0,middle,2013.0,middle
34653,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34653/34653.mp3,2013.0,middle,2013.0,middle
34655,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34655/34655.mp3,2013.0,middle,2013.0,middle
34657,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34657/34657.mp3,2013.0,middle,2013.0,middle
34661,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34661/34661.mp3,2013.0,middle,2013.0,middle
34662,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34662/34662.mp3,2013.0,symphonic,2013.0,symphonic
34663,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34663/34663.mp3,2013.0,symphonic,2013.0,symphonic
34664,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34664/34664.mp3,2013.0,concert,2013.0,concert
34665,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34665/34665.mp3,2013.0,concert,2013.0,concert
34666,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34666/34666.mp3,2013.0,symphonic,2013.0,symphonic
34668,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34668/34668.mp3,2013.0,symphonic,2013.0,symphonic
34671,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34671/34671.mp3,2013.0,middle,2013.0,middle
34673,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34673/34673.mp3,2013.0,middle,2013.0,middle
34675,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34675/34675.mp3,2013.0,middle,2013.0,middle
34676,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34676/34676.mp3,2013.0,symphonic,2013.0,symphonic
34677,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34677/34677.mp3,2013.0,symphonic,2013.0,symphonic
34678,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34678/34678.mp3,2013.0,symphonic,2013.0,symphonic
34684,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34684/34684.mp3,2013.0,middle,2013.0,middle
34739,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34739/34739.mp3,2013.0,middle,2013.0,middle
34756,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34756/34756.mp3,2013.0,concert,2013.0,concert
34761,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34761/34761.mp3,2013.0,concert,2013.0,concert
34763,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34763/34763.mp3,2013.0,middle,2013.0,middle
34764,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34764/34764.mp3,2013.0,middle,2013.0,middle
34767,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34767/34767.mp3,2013.0,middle,2013.0,middle
34788,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34788/34788.mp3,2013.0,middle,2013.0,middle
34791,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34791/34791.mp3,2013.0,middle,2013.0,middle
34795,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34795/34795.mp3,2013.0,middle,2013.0,middle
34798,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34798/34798.mp3,2013.0,middle,2013.0,middle
34800,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34800/34800.mp3,2013.0,middle,2013.0,middle
34803,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34803/34803.mp3,2013.0,middle,2013.0,middle
34804,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34804/34804.mp3,2013.0,middle,2013.0,middle
34818,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34818/34818.mp3,2013.0,middle,2013.0,middle
34823,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34823/34823.mp3,2013.0,symphonic,2013.0,symphonic
34834,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34834/34834.mp3,2013.0,symphonic,2013.0,symphonic
34835,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34835/34835.mp3,2013.0,symphonic,2013.0,symphonic
34842,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34842/34842.mp3,2013.0,concert,2013.0,concert
34843,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34843/34843.mp3,2013.0,middle,2013.0,middle
34883,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34883/34883.mp3,2013.0,symphonic,2013.0,symphonic
34885,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/34885/34885.mp3,2013.0,symphonic,2013.0,symphonic
34889,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34889/34889.mp3,2013.0,middle,2013.0,middle
34890,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34890/34890.mp3,2013.0,middle,2013.0,middle
34895,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34895/34895.mp3,2013.0,middle,2013.0,middle
34902,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34902/34902.mp3,2013.0,middle,2013.0,middle
34917,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34917/34917.mp3,2013.0,concert,2013.0,concert
34936,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34936/34936.mp3,2013.0,concert,2013.0,concert
34937,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/34937/34937.mp3,2013.0,concert,2013.0,concert
34952,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34952/34952.mp3,2013.0,middle,2013.0,middle
34954,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34954/34954.mp3,2013.0,middle,2013.0,middle
34955,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34955/34955.mp3,2013.0,middle,2013.0,middle
34958,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34958/34958.mp3,2013.0,middle,2013.0,middle
34959,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34959/34959.mp3,2013.0,middle,2013.0,middle
34960,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34960/34960.mp3,2013.0,middle,2013.0,middle
34961,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34961/34961.mp3,2013.0,middle,2013.0,middle
34962,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34962/34962.mp3,2013.0,middle,2013.0,middle
34963,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34963/34963.mp3,2013.0,middle,2013.0,middle
34964,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34964/34964.mp3,2013.0,middle,2013.0,middle
34965,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34965/34965.mp3,2013.0,middle,2013.0,middle
34966,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34966/34966.mp3,2013.0,middle,2013.0,middle
34969,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34969/34969.mp3,2013.0,middle,2013.0,middle
34970,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34970/34970.mp3,2013.0,middle,2013.0,middle
34999,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/34999/34999.mp3,2013.0,middle,2013.0,middle
35001,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35001/35001.mp3,2013.0,middle,2013.0,middle
35068,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35068/35068.mp3,2013.0,middle,2013.0,middle
35069,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35069/35069.mp3,2013.0,middle,2013.0,middle
35070,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35070/35070.mp3,2013.0,middle,2013.0,middle
35071,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35071/35071.mp3,2013.0,middle,2013.0,middle
35072,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35072/35072.mp3,2013.0,symphonic,2013.0,symphonic
35074,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35074/35074.mp3,2013.0,concert,2013.0,concert
35075,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35075/35075.mp3,2013.0,symphonic,2013.0,symphonic
35076,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35076/35076.mp3,2013.0,symphonic,2013.0,symphonic
35086,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35086/35086.mp3,2013.0,concert,2013.0,concert
35087,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35087/35087.mp3,2013.0,symphonic,2013.0,symphonic
35088,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35088/35088.mp3,2013.0,concert,2013.0,concert
35089,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35089/35089.mp3,2013.0,concert,2013.0,concert
35090,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35090/35090.mp3,2013.0,concert,2013.0,concert
35091,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35091/35091.mp3,2013.0,symphonic,2013.0,symphonic
35092,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35092/35092.mp3,2013.0,symphonic,2013.0,symphonic
35093,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35093/35093.mp3,2013.0,concert,2013.0,concert
35094,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35094/35094.mp3,2013.0,symphonic,2013.0,symphonic
35095,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35095/35095.mp3,2013.0,concert,2013.0,concert
35096,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35096/35096.mp3,2013.0,symphonic,2013.0,symphonic
35097,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35097/35097.mp3,2013.0,concert,2013.0,concert
35099,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35099/35099.mp3,2013.0,symphonic,2013.0,symphonic
35101,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35101/35101.mp3,2013.0,concert,2013.0,concert
35102,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35102/35102.mp3,2013.0,symphonic,2013.0,symphonic
35103,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35103/35103.mp3,2013.0,concert,2013.0,concert
35104,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35104/35104.mp3,2013.0,symphonic,2013.0,symphonic
35105,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35105/35105.mp3,2013.0,symphonic,2013.0,symphonic
35106,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35106/35106.mp3,2013.0,concert,2013.0,concert
35108,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35108/35108.mp3,2013.0,symphonic,2013.0,symphonic
35138,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35138/35138.mp3,2013.0,symphonic,2013.0,symphonic
35139,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35139/35139.mp3,2013.0,middle,2013.0,middle
35147,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35147/35147.mp3,2013.0,concert,2013.0,concert
35162,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35162/35162.mp3,2013.0,middle,2013.0,middle
35163,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35163/35163.mp3,2013.0,middle,2013.0,middle
35165,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35165/35165.mp3,2013.0,middle,2013.0,middle
35166,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35166/35166.mp3,2013.0,middle,2013.0,middle
35168,2013.0,concert,/media/fba/./fba-canonical/audio/2013-2014/concertbandscores/35168/35168.mp3,2013.0,concert,2013.0,concert
35200,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35200/35200.mp3,2013.0,middle,2013.0,middle
35201,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35201/35201.mp3,2013.0,middle,2013.0,middle
35203,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35203/35203.mp3,2013.0,middle,2013.0,middle
35207,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35207/35207.mp3,2013.0,middle,2013.0,middle
35208,2013.0,middle,/media/fba/./fba-canonical/audio/2013-2014/middleschoolscores/35208/35208.mp3,2013.0,middle,2013.0,middle
35228,2013.0,symphonic,/media/fba/./fba-canonical/audio/2013-2014/symphonicbandscores/35228/35228.mp3,2013.0,symphonic,2013.0,symphonic
